Fecha,ID empleado,ID turno,Nombre,Apellido 1,Apellido 2,Edad,Estado civil,Número de hijos a su cargo,Familiares trabajando en la empresa,Género,Carnet de toro,Sabe hacer picking,Sabe reponer,Altura (en metros),Peso (en Kg),IMC (índice de masa corporal) en número,IMC (índice de masa corporal) en categoría,Padece alguna enfermedad,Padece alguna minusvalía,Acciones de tipo tarea 1,Acciones de tipo tarea 2,Acciones de tipo tarea 3,Acciones de tipo tarea 4,Acciones de tipo tarea 5,Acciones por minuto de tipo tarea 1,Acciones por minuto de tipo tarea 2,Acciones por minuto de tipo tarea 3,Acciones por minuto de tipo tarea 4,Acciones por minuto de tipo tarea 5
20220909,A011,A,Valero,Garcés,Cabello,52,casado,5,1,M,1,1,1,1.62,99.48,37.91,obesidad,0,0,90,33,42,95,78,8.66,6.15,5.85,2.64,5.71
20220909,A012,A,Arturo,Pomares,Pavón,56,soltero,1,1,M,0,1,1,1.75,73.22,23.91,peso normal,1,1,47,16,22,97,80,4.59,9.42,2.49,1.04,3.96
20220909,A013,A,Curro,Galiano,Méndez,29,viudo,1,0,F,0,1,1,1.39,50.02,25.89,sobrepeso,1,0,1,86,89,81,66,6.74,1.99,3.97,3.21,6.39
20220909,A014,A,Amado,Prieto,Manrique,18,soltero,1,0,F,1,1,1,1.49,59.57,26.83,sobrepeso,1,0,75,54,13,99,39,3.31,8.51,4.26,2.92,4.28
20220909,A015,A,Reyna,Plana,Esteban,50,soltero,3,0,F,0,1,1,1.36,87.56,47.34,obesidad,1,0,39,77,80,84,43,10.0,8.68,8.71,2.75,2.49
20220909,A016,A,Marcio,Santiago,Suárez,42,soltero,4,0,M,0,1,0,1.87,62.42,17.85,delgadez,1,0,5,49,83,3,17,6.03,9.29,8.37,9.87,6.46
20220909,A017,A,Patricia,Cobo,Borrego,27,viudo,3,1,F,1,0,1,1.21,62.22,42.5,obesidad,1,0,45,90,9,17,83,7.9,1.81,7.8,8.42,0.7
20220909,A018,A,Rogelio,Farré,Riera,38,soltero,2,1,F,1,1,1,1.51,83.75,36.73,obesidad,0,1,74,77,22,10,40,1.4,6.07,1.07,2.75,3.76
20220909,A019,A,Rosario,Pereira,Garriga,63,viudo,4,0,M,0,1,1,1.79,92.23,28.78,sobrepeso,1,0,29,92,56,54,12,7.15,3.51,7.06,1.05,6.02
20220909,A020,A,Maura,Coll,Vargas,63,divorciado,4,0,M,1,1,0,1.84,108.7,32.11,obesidad,0,1,41,13,65,35,84,7.82,6.58,9.61,3.71,8.93
20220909,B001,B,Lucio,Moreno,Rosales,53,viudo,3,0,F,0,0,1,1.32,67.58,38.79,obesidad,0,0,28,10,18,1,51,8.38,3.08,6.21,6.41,4.35
20220909,B002,B,Rebeca,Belda,Chaves,46,viudo,2,1,M,0,0,0,1.8,79.15,24.43,peso normal,0,1,11,34,77,7,86,6.36,3.95,8.55,6.35,5.32
20220909,B003,B,Nacho,Heredia,Amor,58,divorciado,2,1,F,1,0,0,1.68,44.03,15.6,delgadez,1,0,81,53,4,1,79,1.53,7.7,8.57,5.59,0.15
20220909,B004,B,Jordana,Ballesteros,Monreal,61,casado,3,1,M,0,1,0,1.7,84.93,29.39,sobrepeso,1,1,83,65,60,1,93,3.38,7.52,8.99,7.89,1.3
20220909,B005,B,Isabela,Cáceres,Ayllón,55,casado,3,1,F,1,1,1,1.63,47.74,17.97,delgadez,0,0,39,46,29,64,72,9.41,3.0,6.67,9.95,7.56
20220909,B006,B,Maribel,Cuesta,Montaña,18,casado,2,0,M,0,0,1,1.9,87.39,24.21,peso normal,1,1,96,76,39,10,14,1.73,2.8,4.45,0.89,0.7
20220909,B007,B,Casandra,Hervia,Menendez,45,soltero,1,1,F,1,1,1,1.45,45.24,21.52,peso normal,1,0,98,15,73,4,76,6.43,8.7,6.15,5.55,2.86
20220909,B008,B,Adán,Niño,Goicoechea,27,casado,1,1,M,0,1,1,1.68,88.82,31.47,obesidad,1,1,33,14,15,47,41,9.9,1.8,7.59,7.0,3.61
20220909,B009,B,Pepito,Niño,Peña,49,viudo,2,1,F,0,1,0,1.69,79.29,27.76,sobrepeso,0,0,24,42,10,93,96,3.59,0.8,2.17,6.21,0.38
20220909,B010,B,Odalys,Tomás,Acosta,51,casado,1,1,F,1,0,0,1.65,50.05,18.38,delgadez,1,0,23,21,58,80,1,2.34,2.19,3.78,9.97,8.32
20220909,B011,B,Gerónimo,Velázquez,Fuente,20,divorciado,1,0,M,0,0,0,1.7,79.51,27.51,sobrepeso,0,0,44,66,49,43,21,3.58,1.74,1.51,1.33,2.44
20220909,B012,B,Clara,Osorio,Pozuelo,26,soltero,4,0,M,1,0,0,1.68,91.57,32.44,obesidad,0,1,2,77,3,0,73,7.92,1.25,1.95,9.32,2.32
20220909,B013,B,Ruth,Marin,Aller,64,casado,2,1,M,1,0,1,1.66,74.15,26.91,sobrepeso,1,1,62,37,36,57,55,6.95,6.91,0.34,6.68,7.05
20220909,B014,B,Nélida,Bayo,Caro,27,divorciado,2,1,F,0,1,0,1.53,47.73,20.39,peso normal,1,1,36,29,28,43,49,1.42,1.31,6.36,2.79,1.48
20220909,B015,B,Mateo,Casares,Río,40,soltero,4,1,M,1,1,0,1.89,93.06,26.05,sobrepeso,0,1,60,16,66,26,15,5.91,3.02,6.64,7.41,3.53
20220909,B016,B,Iris,Capdevila,Carnero,21,casado,2,0,M,1,0,0,1.74,81.13,26.8,sobrepeso,0,1,15,0,71,45,68,2.91,0.89,3.35,2.99,2.31
20220909,B017,B,Rosendo,Solera,Carrillo,65,casado,5,0,M,0,0,0,1.86,103.21,29.83,sobrepeso,1,0,55,75,45,82,27,3.92,4.25,0.81,8.8,6.76
20220909,B018,B,Crescencia,Benavent,Toledo,47,soltero,2,1,F,1,1,1,1.67,85.25,30.57,obesidad,1,1,77,62,70,51,55,4.1,3.02,6.74,6.03,1.94
20220909,B019,B,Abigaíl,Vicente,Matas,62,viudo,4,0,M,0,1,0,1.66,79.6,28.89,sobrepeso,1,0,82,35,28,23,10,2.39,2.31,2.59,1.81,9.26
20220909,B020,B,Pelayo,Pulido,Dueñas,26,soltero,0,0,M,1,1,0,1.82,73.18,22.09,peso normal,1,0,26,94,66,65,86,7.82,0.76,8.65,6.85,4.58
20220912,A001,A,Emilia,Dávila,Infante,48,casado,1,1,F,0,1,1,1.46,80.29,37.67,obesidad,0,1,38,84,43,1,48,9.44,4.94,6.07,6.0,8.44
20220912,A002,A,Loreto,Daza,Serra,59,soltero,2,0,F,1,0,0,1.67,51.18,18.35,delgadez,1,1,1,95,72,44,57,5.62,5.57,5.45,8.7,8.59
20220912,A003,A,Albina,Pla,Zurita,65,soltero,4,1,F,0,0,1,1.25,87.98,56.31,obesidad,0,1,48,90,2,82,49,3.77,4.34,2.32,0.59,2.12
20220912,A004,A,Patricio,Pacheco,Cueto,62,viudo,5,1,M,1,0,1,1.72,67.64,22.86,peso normal,1,0,20,93,36,59,54,5.62,9.14,0.09,9.75,1.11
20220912,A005,A,Andrés,Torrijos,Ros,57,divorciado,3,0,M,0,1,1,1.68,89.06,31.55,obesidad,1,1,84,29,94,66,84,9.81,1.42,1.57,2.51,7.51
20220912,A006,A,Amado,Alarcón,Dalmau,51,casado,3,0,F,1,1,1,1.49,57.19,25.76,sobrepeso,0,0,99,75,78,15,19,2.3,1.39,4.97,3.22,9.93
20220912,A007,A,Consuela,Pedrosa,Aguirre,46,soltero,3,0,M,1,1,0,1.66,67.73,24.58,peso normal,1,1,84,30,100,62,67,6.95,5.83,5.77,1.7,9.48
20220912,A008,A,Celso,Gonzalo,León,60,divorciado,3,0,F,1,1,0,1.61,55.99,21.6,peso normal,1,0,36,3,94,46,14,1.21,3.76,5.81,8.22,3.58
20220912,A009,A,Juan Manuel,Ojeda,Coca,57,viudo,4,1,F,1,0,0,1.49,72.53,32.67,obesidad,0,1,63,0,52,78,60,2.87,0.56,2.78,3.76,1.26
20220912,A010,A,Chita,Higueras,Español,62,divorciado,4,0,F,0,0,0,1.23,40.73,26.92,sobrepeso,0,0,75,31,26,88,87,1.6,6.63,4.12,0.89,3.47
20220912,A011,A,Marina,Beltrán,Maza,65,divorciado,5,0,F,0,1,0,1.23,88.25,58.33,obesidad,1,1,48,34,62,30,32,6.12,9.36,9.69,5.23,7.41
20220912,A012,A,Candelaria,Simó,Hernández,37,viudo,4,1,F,1,1,1,1.37,57.37,30.57,obesidad,1,1,67,75,98,67,19,8.99,2.52,0.68,6.24,4.39
20220912,A013,A,Joaquina,Goñi,Aguado,46,casado,2,1,M,0,0,0,1.74,101.32,33.47,obesidad,1,1,63,29,86,47,73,3.84,7.06,8.18,3.54,3.77
20220912,A014,A,Inmaculada,Jódar,Aguirre,65,casado,1,1,M,1,1,1,1.75,102.25,33.39,obesidad,1,0,98,83,82,18,42,9.49,7.25,6.34,6.23,3.19
20220912,A015,A,Hernán,Clavero,Almazán,18,viudo,5,1,M,0,0,0,1.76,102.6,33.12,obesidad,0,0,61,67,19,78,22,2.95,2.5,7.82,8.94,9.13
20220912,A016,A,Juan,Fiol,Merino,59,divorciado,2,0,F,0,1,0,1.24,82.23,53.48,obesidad,1,0,23,95,15,58,44,0.79,0.11,7.94,6.24,5.5
20220912,A017,A,Aroa,Mayo,Revilla,46,soltero,2,1,F,0,1,1,1.58,76.9,30.8,obesidad,1,0,96,27,7,38,56,0.45,7.42,8.56,2.62,0.13
20220912,A018,A,Fernando,Reig,Quintero,29,casado,1,0,F,0,1,1,1.38,70.53,37.04,obesidad,0,0,62,60,80,35,6,3.39,5.4,7.76,6.66,2.34
20220912,A019,A,Valentina,Torrens,Lledó,20,divorciado,4,0,M,1,1,0,1.89,69.7,19.51,peso normal,0,1,48,68,8,41,33,1.85,4.42,0.91,2.54,3.49
20220912,A020,A,Luisina,Molins,Díaz,50,divorciado,4,1,M,1,0,0,1.79,62.65,19.55,peso normal,0,1,98,15,81,71,55,2.08,5.56,8.96,4.9,2.9
20220912,B001,B,Marisela,Bravo,Sanmartín,35,casado,2,0,F,1,0,1,1.53,41.11,17.56,delgadez,0,0,45,97,82,47,50,6.36,9.19,8.22,7.43,9.81
20220912,B002,B,Fabricio,León,López,56,divorciado,2,1,M,1,0,1,1.73,64.38,21.51,peso normal,1,0,13,16,45,40,48,9.26,9.69,6.87,9.49,1.36
20220912,B003,B,Bruno,Gracia,Julián,50,divorciado,0,0,M,1,0,0,1.81,105.05,32.07,obesidad,1,0,39,91,26,63,34,1.12,4.72,3.34,4.88,9.23
20220912,B004,B,Pascuala,Castelló,Olivares,59,casado,1,1,M,1,1,1,1.61,102.76,39.64,obesidad,0,1,35,36,7,59,9,7.97,9.73,7.96,9.67,0.78
20220912,B005,B,Teodora,Arias,Perea,32,casado,4,1,F,1,1,0,1.65,51.39,18.88,peso normal,1,0,31,77,45,9,1,2.57,7.25,8.3,7.67,9.2
20220912,B006,B,Juan,Julián,Suarez,30,soltero,4,1,F,1,0,1,1.46,85.41,40.07,obesidad,0,0,46,3,17,98,38,1.34,6.26,2.32,8.55,3.91
20220912,B007,B,Salvador,Gracia,Mesa,35,divorciado,5,0,F,1,1,1,1.47,86.51,40.03,obesidad,0,0,27,100,63,68,56,0.51,3.54,2.72,9.51,2.77
20220912,B008,B,Florencio,Pinto,Landa,63,casado,3,1,M,0,1,0,1.6,61.44,24.0,peso normal,0,0,32,37,81,57,34,6.97,8.82,7.62,5.12,4.78
20220912,B009,B,Tecla,Blasco,Bautista,65,divorciado,2,1,M,0,1,0,1.64,99.9,37.14,obesidad,0,1,97,18,92,18,12,7.72,7.1,9.32,8.3,4.65
20220912,B010,B,Alejandro,Berenguer,Paredes,42,soltero,4,0,M,1,0,0,1.83,71.21,21.26,peso normal,1,1,32,88,79,88,48,9.7,9.76,4.46,6.68,8.74
20220912,B011,B,Chuy,Codina,Lillo,52,viudo,0,1,M,1,0,0,1.88,89.68,25.37,sobrepeso,1,1,70,37,83,30,47,6.28,7.01,9.08,9.08,2.44
20220912,B012,B,Feliciana,Millán,Romero,25,casado,5,1,M,0,1,1,1.9,77.34,21.42,peso normal,1,0,47,73,1,54,71,2.73,1.27,2.97,3.8,2.76
20220912,B013,B,Jordi,Báez,Tapia,26,divorciado,0,0,F,1,1,0,1.55,53.38,22.22,peso normal,0,0,49,24,50,63,3,5.75,2.74,4.38,7.6,0.0
20220912,B014,B,Valero,Adadia,Torres,19,soltero,4,1,F,1,1,1,1.45,56.39,26.82,sobrepeso,0,0,92,91,73,8,99,8.13,9.39,1.44,2.03,1.36
20220912,B015,B,Lorenzo,Posada,Galiano,19,divorciado,0,1,F,0,0,0,1.57,68.51,27.79,sobrepeso,1,1,80,57,77,32,54,6.83,6.43,6.19,9.31,0.78
20220912,B016,B,Florencia,Balaguer,Menendez,49,casado,0,1,F,0,1,0,1.55,57.83,24.07,peso normal,1,1,78,87,77,93,10,3.56,4.73,4.54,2.25,5.79
20220912,B017,B,Ciríaco,Montes,Vall,63,divorciado,2,1,F,0,1,0,1.25,66.25,42.4,obesidad,0,1,38,78,33,53,63,0.81,5.33,3.67,0.27,6.93
20220912,B018,B,Heraclio,Gimenez,Calvet,54,soltero,2,1,F,0,0,0,1.34,57.49,32.02,obesidad,1,1,92,16,82,35,5,6.19,5.41,3.2,4.13,7.97
20220912,B019,B,Vasco,Salinas,Grande,53,divorciado,3,0,F,1,1,0,1.37,85.02,45.3,obesidad,0,1,3,32,16,72,14,9.75,7.53,4.15,0.08,7.95
20220912,B020,B,Celso,Aramburu,Narváez,18,casado,3,0,F,0,0,0,1.45,88.76,42.22,obesidad,0,0,79,33,1,81,30,9.53,9.0,2.16,8.5,9.01
20220913,A001,A,Concha,Manzano,Vergara,31,casado,3,1,F,0,0,1,1.46,53.45,25.08,sobrepeso,1,0,6,0,15,58,76,7.66,5.84,8.92,6.58,9.83
20220913,A002,A,Antonio,Asenjo,Vicente,50,soltero,2,0,M,0,0,0,1.82,97.35,29.39,sobrepeso,0,0,99,68,39,85,2,5.88,1.69,5.48,8.87,5.66
20220913,A003,A,Clímaco,Villena,Quevedo,55,viudo,4,0,M,1,0,1,1.87,66.25,18.95,peso normal,0,0,63,3,43,88,62,7.2,2.5,1.76,3.65,3.88
20220913,A004,A,Felisa,Arellano,Mosquera,48,soltero,0,1,M,1,1,1,1.76,90.41,29.19,sobrepeso,0,1,31,14,10,62,63,6.48,6.32,7.92,8.08,1.55
20220913,A005,A,Victor Manuel,Velasco,Verdugo,52,viudo,3,1,M,0,0,1,1.85,64.21,18.76,peso normal,1,0,43,78,1,55,5,9.55,1.12,0.51,6.61,1.8
20220913,A006,A,Daniel,Angulo,Juliá,27,casado,4,1,M,1,0,0,1.67,91.48,32.8,obesidad,0,0,40,15,89,69,13,2.86,9.79,4.92,6.0,3.74
20220913,A007,A,Jose Carlos,Hervás,Sacristán,33,soltero,4,1,M,1,1,1,1.79,85.87,26.8,sobrepeso,0,0,21,16,26,37,6,9.45,9.03,6.82,2.09,0.26
20220913,A008,A,Jose Manuel,Palomino,Garcia,63,divorciado,1,0,F,0,0,1,1.33,53.73,30.37,obesidad,0,0,49,2,96,1,32,3.01,4.91,0.36,7.41,4.11
20220913,A009,A,Martín,Martin,Báez,52,viudo,1,1,M,0,1,1,1.62,81.87,31.2,obesidad,1,1,0,10,14,1,100,4.53,7.75,0.13,8.47,2.09
20220913,A010,A,Zaira,Córdoba,Aparicio,18,viudo,2,1,F,0,0,1,1.46,81.64,38.3,obesidad,1,0,41,80,56,41,10,3.28,3.5,4.88,3.91,6.47
20220913,A011,A,Baudelio,Meléndez,Carrillo,52,viudo,2,1,F,1,0,0,1.32,88.96,51.06,obesidad,0,0,6,98,42,42,95,2.93,3.97,2.3,2.2,2.71
20220913,A012,A,Clemente,Egea,Luján,38,viudo,2,1,M,1,1,1,1.83,83.03,24.79,peso normal,1,0,59,76,20,94,23,1.54,0.54,8.36,4.4,4.17
20220913,A013,A,Emperatriz,Carrión,Amador,41,viudo,0,1,F,0,1,0,1.45,64.85,30.84,obesidad,0,0,77,32,45,67,25,9.66,5.92,0.14,4.25,4.94
20220913,A014,A,Ruben,Alcaraz,Zurita,53,soltero,2,1,M,1,0,0,1.73,92.61,30.94,obesidad,1,1,44,2,3,44,8,1.48,4.09,3.4,2.46,9.35
20220913,A015,A,Odalys,Guerrero,Río,57,casado,4,1,F,1,1,1,1.36,40.66,21.98,peso normal,1,1,3,44,24,42,52,2.85,6.2,6.84,6.72,4.56
20220913,A016,A,Malena,Quintanilla,Donoso,42,viudo,5,0,M,0,1,0,1.65,105.72,38.83,obesidad,1,1,99,48,79,0,17,8.46,9.72,0.03,5.24,4.43
20220913,A017,A,Rosendo,Cabanillas,Correa,47,viudo,1,1,F,0,1,0,1.48,73.64,33.62,obesidad,0,0,79,87,6,33,67,9.19,1.71,9.76,7.06,2.77
20220913,A018,A,Ismael,Amador,Pujol,40,soltero,1,0,F,1,0,0,1.66,68.54,24.87,peso normal,1,1,53,73,36,74,96,0.24,9.63,3.95,0.85,2.5
20220913,A019,A,Diana,Saavedra,Gutiérrez,26,soltero,0,1,F,0,0,1,1.26,57.23,36.05,obesidad,0,0,85,96,86,65,73,5.5,0.28,8.63,1.12,0.56
20220913,A020,A,René,Puente,Pavón,25,divorciado,4,0,M,0,0,0,1.79,100.99,31.52,obesidad,0,1,9,41,15,27,9,9.79,5.78,1.77,9.48,8.72
20220913,B001,B,Jose Miguel,Rivero,Figuerola,19,viudo,3,0,F,0,0,1,1.64,42.37,15.75,delgadez,1,0,1,56,81,82,18,2.48,6.63,0.52,5.58,5.38
20220913,B002,B,Humberto,Macías,Barbero,35,soltero,1,1,M,1,0,1,1.71,71.77,24.54,peso normal,0,1,100,1,53,80,24,4.64,8.21,2.3,9.14,6.04
20220913,B003,B,Santiago,Francisco,Silva,29,divorciado,3,1,M,0,1,1,1.68,61.06,21.63,peso normal,1,0,94,2,9,29,30,8.51,5.3,9.78,3.27,5.67
20220913,B004,B,Macarena,Ordóñez,Adán,51,viudo,2,1,F,0,1,0,1.46,72.48,34.0,obesidad,1,0,2,12,74,15,62,4.0,0.11,0.1,2.64,9.63
20220913,B005,B,Aránzazu,Santos,Cabeza,55,divorciado,5,0,F,1,1,0,1.29,79.0,47.47,obesidad,0,1,22,6,16,28,15,3.51,2.39,6.89,3.25,6.37
20220913,B006,B,Heriberto,Almansa,Perelló,23,casado,3,0,M,0,1,0,1.7,63.35,21.92,peso normal,0,1,73,12,69,90,82,9.17,9.63,7.05,2.04,8.41
20220913,B007,B,Ángela,Fajardo,Neira,18,soltero,0,0,F,1,1,1,1.5,86.39,38.4,obesidad,1,1,34,23,14,44,90,1.13,5.31,0.26,9.34,0.08
20220913,B008,B,Caridad,Durán,Cañas,34,divorciado,5,0,M,0,0,0,1.62,71.11,27.1,sobrepeso,1,0,65,61,65,22,39,7.39,7.65,6.52,1.77,2.08
20220913,B009,B,Lucio,Gomez,Fuertes,23,divorciado,1,0,F,0,0,1,1.58,70.59,28.28,sobrepeso,0,0,48,62,45,54,100,6.3,1.61,8.06,7.61,9.95
20220913,B010,B,Fermín,Duarte,Jara,63,casado,4,0,M,1,1,1,1.73,95.52,31.92,obesidad,0,1,74,64,76,50,4,8.18,1.25,0.88,6.36,8.86
20220913,B011,B,Luis Miguel,Pi,Calderon,34,divorciado,4,0,M,1,1,1,1.72,88.55,29.93,obesidad,1,1,25,12,54,59,87,8.39,6.89,9.68,4.05,9.52
20220913,B012,B,Caridad,Dalmau,Bermudez,40,divorciado,5,0,F,0,0,1,1.23,83.73,55.34,obesidad,0,0,63,17,42,1,52,6.27,0.67,6.0,9.7,0.04
20220913,B013,B,Jennifer,Villena,Lorenzo,57,divorciado,0,1,F,0,0,1,1.32,75.12,43.11,obesidad,1,1,63,25,85,45,70,2.93,1.59,8.07,5.66,7.8
20220913,B014,B,Basilio,Dávila,Pareja,35,soltero,4,1,F,1,1,0,1.51,78.74,34.53,obesidad,0,1,19,30,11,53,83,7.92,5.21,9.13,6.33,1.73
20220913,B015,B,Toni,Salas,Bertrán,33,divorciado,4,1,F,1,1,0,1.56,40.83,16.78,delgadez,1,0,91,27,90,32,68,1.65,9.73,7.61,1.08,5.76
20220913,B016,B,Bonifacio,Castejón,Rebollo,33,soltero,0,1,M,0,1,0,1.86,104.11,30.09,obesidad,0,1,81,91,76,13,75,8.91,2.05,0.4,2.86,7.29
20220913,B017,B,Leopoldo,Puerta,Viña,45,casado,3,0,F,1,0,1,1.63,85.4,32.14,obesidad,0,0,80,90,27,72,17,9.23,1.87,8.15,4.02,2.97
20220913,B018,B,Daniel,Paniagua,López,37,divorciado,5,0,M,0,1,1,1.65,85.43,31.38,obesidad,1,0,6,30,58,52,45,0.64,4.36,9.74,0.77,5.9
20220913,B019,B,Marino,Jódar,Pastor,65,divorciado,4,1,M,1,1,1,1.63,91.56,34.46,obesidad,1,0,43,28,41,40,34,5.09,3.6,2.21,6.08,0.28
20220913,B020,B,Cornelio,Calderon,Marco,54,viudo,5,0,F,0,0,0,1.46,57.57,27.01,sobrepeso,1,0,34,17,97,8,54,5.35,6.26,0.31,6.31,0.24
20220914,A001,A,Caridad,Ferrándiz,Vallejo,41,soltero,3,1,M,0,1,1,1.76,61.69,19.92,peso normal,1,1,40,51,42,38,17,4.07,7.69,8.95,4.44,1.98
20220914,A002,A,Encarnación,Guardiola,Canals,47,divorciado,3,0,M,0,1,1,1.82,105.52,31.86,obesidad,1,0,70,89,45,40,29,3.54,5.2,8.92,7.73,7.6
20220914,A003,A,Marc,Nuñez,Linares,35,viudo,4,0,F,0,0,0,1.67,63.74,22.85,peso normal,0,1,41,68,71,71,40,3.9,8.78,7.61,5.31,8.08
20220914,A004,A,Jose,Duque,Abella,18,casado,4,0,M,1,1,1,1.85,73.81,21.57,peso normal,0,0,29,90,10,99,18,9.24,7.85,4.24,3.95,1.47
20220914,A005,A,Baltasar,Carbó,Ferrández,64,soltero,0,1,F,1,0,1,1.21,55.36,37.81,obesidad,0,0,29,99,62,2,39,7.35,0.46,2.64,2.2,6.44
20220914,A006,A,Amparo,Tejada,Valls,49,soltero,3,1,F,1,0,0,1.54,82.59,34.82,obesidad,1,1,68,4,82,100,59,3.98,7.45,1.94,3.68,3.89
20220914,A007,A,Moisés,Carballo,Vera,54,viudo,2,1,M,0,1,1,1.89,98.85,27.67,sobrepeso,0,0,57,4,64,45,91,6.44,9.05,6.41,8.14,5.42
20220914,A008,A,Diego,Espejo,Salamanca,29,soltero,4,0,M,1,1,0,1.72,83.26,28.14,sobrepeso,1,1,3,60,82,3,14,2.6,0.26,7.07,2.55,9.84
20220914,A009,A,Laura,Gutierrez,Company,44,viudo,0,1,M,0,0,1,1.85,87.17,25.47,sobrepeso,0,0,46,59,53,83,60,5.61,2.03,8.2,4.19,7.14
20220914,A010,A,Lalo,Gabaldón,Pozuelo,23,viudo,5,1,F,1,0,0,1.58,74.28,29.75,sobrepeso,1,1,4,74,29,33,95,8.87,1.9,4.95,5.36,2.41
20220914,A011,A,Jorge,Silva,Godoy,48,viudo,0,1,M,0,0,1,1.62,93.25,35.53,obesidad,1,0,29,53,19,53,66,8.44,6.96,1.83,3.74,9.59
20220914,A012,A,Eutimio,Gallo,Ojeda,46,divorciado,4,1,F,0,0,0,1.43,72.02,35.22,obesidad,1,1,97,40,59,68,46,2.47,1.17,1.19,2.8,6.77
20220914,A013,A,Socorro,Pizarro,Caro,23,soltero,4,0,M,0,1,0,1.79,81.57,25.46,sobrepeso,1,0,29,33,32,60,66,7.04,2.53,1.69,1.95,6.79
20220914,A014,A,Obdulia,Vilanova,Amor,45,viudo,4,0,M,1,0,0,1.62,92.73,35.33,obesidad,1,1,19,5,87,85,62,9.57,7.7,0.19,5.82,1.2
20220914,A015,A,Celso,Echeverría,Sierra,22,casado,3,1,F,0,0,1,1.46,47.43,22.25,peso normal,0,0,69,95,16,11,84,8.67,6.94,3.59,6.53,9.69
20220914,A016,A,Fito,Rey,Téllez,31,casado,3,0,M,0,1,1,1.63,73.32,27.6,sobrepeso,0,0,59,68,10,83,58,5.52,0.86,5.47,2.23,5.98
20220914,A017,A,Samuel,Milla,Muñoz,61,viudo,1,1,F,1,1,0,1.56,78.47,32.24,obesidad,1,1,30,91,76,43,58,0.36,9.26,7.99,5.37,9.57
20220914,A018,A,Mayte,Nuñez,Ayuso,42,viudo,1,1,F,1,1,0,1.29,50.65,30.44,obesidad,1,0,99,74,73,11,63,5.87,5.66,0.25,8.67,9.21
20220914,A019,A,Maxi,Jimenez,Castell,59,viudo,1,1,M,1,1,0,1.75,81.71,26.68,sobrepeso,1,1,74,31,92,72,15,4.76,5.39,2.07,3.61,1.84
20220914,A020,A,Edu,Duarte,Haro,57,casado,5,0,F,1,1,0,1.23,43.11,28.49,sobrepeso,0,1,75,33,79,31,79,4.68,9.45,6.1,6.5,2.48
20220914,B001,B,Edelmira,Azcona,Borja,42,viudo,5,0,M,1,0,0,1.87,99.34,28.41,sobrepeso,1,1,78,52,51,34,6,6.02,6.76,7.05,8.47,4.23
20220914,B002,B,Viviana,Robles,Guzman,52,viudo,3,1,M,0,0,0,1.64,107.02,39.79,obesidad,0,1,76,62,61,38,94,1.13,9.82,2.3,8.3,5.34
20220914,B003,B,Cirino,Frías,Valencia,44,casado,0,0,F,1,0,0,1.55,65.32,27.19,sobrepeso,0,0,5,61,2,46,77,8.37,0.17,9.61,1.24,4.3
20220914,B004,B,Eulalia,Moliner,Ruano,46,viudo,2,1,F,0,0,1,1.52,63.65,27.55,sobrepeso,1,1,68,71,50,38,38,8.99,8.23,7.05,3.03,7.11
20220914,B005,B,Evangelina,Tello,Moles,30,divorciado,1,1,M,1,1,1,1.89,92.9,26.01,sobrepeso,1,0,42,59,98,44,31,6.81,8.01,3.76,6.02,4.87
20220914,B006,B,Valerio,Vives,Cañas,42,divorciado,2,0,M,0,1,1,1.69,108.41,37.96,obesidad,1,1,75,92,31,88,41,1.24,6.43,0.26,2.45,7.88
20220914,B007,B,Eliana,Izaguirre,Aguilera,22,divorciado,4,1,F,0,0,1,1.2,63.09,43.81,obesidad,0,1,22,93,59,98,0,9.7,4.63,5.34,2.43,1.49
20220914,B008,B,Clotilde,Llano,Salamanca,45,casado,2,1,M,0,1,1,1.76,86.07,27.79,sobrepeso,1,1,15,89,43,99,75,6.37,6.34,2.69,0.84,6.2
20220914,B009,B,Nereida,Arnaiz,Lledó,36,casado,4,1,F,1,0,0,1.39,89.13,46.13,obesidad,0,0,7,26,57,2,0,8.08,4.22,5.56,5.71,9.19
20220914,B010,B,Bernabé,Lozano,Figueras,45,soltero,2,0,F,1,0,0,1.69,53.6,18.77,peso normal,0,0,38,55,4,96,3,1.12,6.41,2.34,2.43,6.5
20220914,B011,B,Calixta,Duque,Costa,34,soltero,4,1,F,0,1,0,1.31,88.93,51.82,obesidad,1,1,84,12,14,99,46,8.6,9.79,6.01,1.25,1.46
20220914,B012,B,Juan Manuel,Prado,Muro,25,viudo,0,1,M,0,1,0,1.72,97.67,33.01,obesidad,0,1,3,59,88,82,64,0.43,8.75,5.24,9.3,7.0
20220914,B013,B,Juan Francisco,Sastre,Agudo,36,soltero,5,0,M,1,1,1,1.71,82.29,28.14,sobrepeso,0,0,81,61,15,71,60,0.81,8.94,5.07,4.99,5.75
20220914,B014,B,Iris,Bustamante,Aguirre,48,soltero,1,1,M,0,0,1,1.67,84.21,30.19,obesidad,1,1,41,26,22,24,89,3.1,1.34,6.04,4.57,0.77
20220914,B015,B,Rubén,Herranz,Nicolau,53,soltero,5,0,F,1,0,0,1.47,86.65,40.1,obesidad,1,0,25,45,5,56,75,7.02,9.52,2.4,1.79,0.9
